CustomerID,Email,updated_phone_number,City,State,Country,Gender,Age,Updated_Joined_date,updated_last_purchase_date,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Updated_Account_creation_date,AccountStatus,LastUpdated,Updated_Referrer_Id,FeedbackRating,Domain of mail,country_code
Cust_248,frank.lambert@outlook.com,316-991-1543,North Christopher,Washington,Saint Helena,Female,31,02-06-2024,03-07-2024,1346.84,399,6,Gold,PayPal,Divorced,23-10-2024,Inactive,17-01-2024,Cust_248,2.8,outlook.com,316
Cust_249,vincent.brown@gmail.com,545-265-5840,Lake Christineshire,Maryland,Kuwait,Male,60,23-10-2024,23-10-2024,9944.71,250,3,Gold,PayPal,Other,22-05-2024,Active,17-07-2024,Cust_8766,2.5,gmail.com,545
Cust_250,dale.ray@gmail.com,258-366-9800-472,Andersonberg,New Mexico,Afghanistan,Male,44,14-09-2024,23-10-2024,9199.08,267,6,Other,Debit Card,Married,24-04-2024,Active,02-07-2024,Cust_9558,2.9,gmail.com,258
Cust_251,carol.newton@gmail.com,001-854-665-2769-553,North Dawn,West Virginia,Palau,Other,44,23-10-2024,03-07-2024,4620.35,429,6,Bronze,Debit Card,Married,23-10-2024,Inactive,11-06-2024,Cust_251,1.2,gmail.com,001
Cust_252,rhonda.woods@None,691-812-6292-526,East Angelaville,Ohio,Yemen,Male,39,23-10-2024,23-10-2024,5994.16,174,6,Platinum,PayPal,Married,23-10-2024,Active,28-09-2024,Cust_1328,2.9,None,691
Cust_253,anne.tucker@yahoo.com,863-868-9351,Brianfurt,Florida,Guatemala,Male,60,23-10-2024,23-10-2024,6592.63,91,3,Silver,Cash,Other,23-10-2024,Active,01-05-2024,Cust_1976,2.9,yahoo.com,863
Cust_254,philip.reynolds@gmail.com,841-257-4742-4294,Darrellhaven,New Hampshire,Palau,Female,44,23-10-2024,23-10-2024,5560.72,250,4,Silver,Credit Card,Other,17-05-2024,Active,06-06-2024,Cust_254,2.1,gmail.com,841
Cust_255,stephen.stewart@outlook.com,578-324-1156,North Caleb,Pennsylvania,Tokelau,Female,44,23-10-2024,01-04-2024,4631.61,250,4,Platinum,Cash,Married,06-04-2024,Active,27-06-2024,Cust_255,2.9,outlook.com,578
Cust_256,emily.anderson@None,618-769-3143,Liside,Oregon,Ecuador,Male,56,23-10-2024,23-10-2024,1538.43,250,6,Platinum,Cash,Other,10-07-2024,Active,23-08-2024,Cust_256,3.1,None,618
Cust_257,steven.underwood@yahoo.com,001-480-672-8092-277,Ashleyfurt,Mississippi,Gibraltar,Other,68,23-10-2024,24-09-2024,489.8,379,6,Other,PayPal,Married,23-10-2024,Active,24-08-2024,Cust_257,2.9,yahoo.com,001
Cust_258,emily.michael@outlook.com,001-559-208-4005,West Margaretberg,New Mexico,Mauritania,Other,47,08-03-2024,18-07-2024,4892.32,47,6,Silver,Debit Card,Other,09-05-2024,Active,05-10-2024,Cust_258,2.9,outlook.com,001
Cust_259,tammy.hines@gmail.com,649-993-6526,Bartlettton,Illinois,Tuvalu,Other,44,23-10-2024,23-10-2024,3067.93,108,8,Platinum,Cash,Divorced,23-10-2024,Inactive,23-03-2024,Cust_7060,2.9,gmail.com,649
Cust_260,katie.bautista@gmail.com,504-799-1916-52408,Lauramouth,Ohio,Myanmar,Other,44,16-07-2024,23-10-2024,5009.52,251,6,Silver,PayPal,Married,23-10-2024,Active,11-04-2024,Cust_1672,2.9,gmail.com,504
Cust_261,jamie.romero@None,+1-325-491-1814-526,New Stevenchester,Virginia,Qatar,Other,50,23-10-2024,27-04-2024,4305.94,250,6,Gold,Cash,Other,23-10-2024,Active,27-06-2024,Cust_261,2.9,None,+1
Cust_262,mary.craig@None,434-470-6740,Johnsonside,Alaska,Malta,Other,66,23-10-2024,07-03-2024,5762.88,433,5,Other,PayPal,Other,23-10-2024,Inactive,04-08-2024,Cust_262,3.1,None,434
Cust_263,tina.johnson@outlook.com,979-926-6017,South Connie,Idaho,Lao People's Democratic Republic,Other,62,22-01-2024,07-06-2024,3073.27,328,8,Silver,Debit Card,Other,31-03-2024,Active,04-02-2024,Cust_4546,2.5,outlook.com,979
Cust_264,chelsea.lewis@outlook.com,490-678-4460,Petersenfort,Arizona,Wallis and Futuna,Male,32,27-07-2024,23-10-2024,7427.65,250,6,Platinum,Cash,Other,12-07-2024,Inactive,19-08-2024,Cust_264,2.9,outlook.com,490
Cust_265,sarah.boyle@None,841-553-4563,Fitzpatrickshire,Montana,Austria,Female,60,07-06-2024,15-10-2024,5053.62,259,6,Other,PayPal,Married,23-10-2024,Active,14-03-2024,Cust_5948,2.9,None,841
Cust_266,travis.simon@None,733-228-9073,Micheletown,Hawaii,Bahrain,Male,44,23-10-2024,02-01-2024,6247.21,65,6,Platinum,Credit Card,Married,23-10-2024,Inactive,05-09-2024,Cust_266,1.5,None,733
Cust_267,tammy.byrd@gmail.com,001-335-430-0324-7346,West Andrea,Florida,Greenland,Male,34,23-10-2024,13-01-2024,8264.52,250,9,Bronze,PayPal,Other,23-10-2024,Active,15-06-2024,Cust_4157,2.9,gmail.com,001
Cust_268,angela.martinez@gmail.com,001-734-551-7729,South Beth,Illinois,Tokelau,Female,44,24-09-2024,23-10-2024,8147.48,250,6,Other,Credit Card,Married,22-03-2024,Active,07-08-2024,Cust_268,2.9,gmail.com,001
Cust_269,danielle.lewis@None,901-891-6236-4865,East Taratown,Ohio,Tonga,Male,44,23-10-2024,21-07-2024,3275.08,250,6,Bronze,PayPal,Single,05-07-2024,Inactive,11-07-2024,Cust_269,2.9,None,901
Cust_270,jessica.stone@outlook.com,856-683-3727,Lake Paulashire,Massachusetts,Uganda,Other,44,23-10-2024,02-06-2024,1886.46,250,6,Silver,PayPal,Other,23-10-2024,Active,20-07-2024,Cust_3218,4.2,outlook.com,856
Cust_271,james.brooks@None,001-894-778-9900-425,South Steven,Indiana,Cocos (Keeling) Islands,Female,44,23-10-2024,08-08-2024,8533.12,291,6,Bronze,Credit Card,Other,23-10-2024,Active,06-09-2024,Cust_271,2.5,None,001
Cust_272,ellen.campbell@yahoo.com,989-773-2060-0467,South Cassidyport,Georgia,Rwanda,Male,45,03-08-2024,23-10-2024,7325.89,250,9,Silver,Credit Card,Other,18-08-2024,Active,26-03-2024,Cust_272,2.6,yahoo.com,989
Cust_273,brenda.washington@None,670-741-1945,Port Mark,Nebraska,Samoa,Male,32,18-04-2024,05-02-2024,902.73,250,6,Silver,Credit Card,Single,23-10-2024,Inactive,19-02-2024,Cust_3390,2.9,None,670
Cust_274,dylan.williams@None,817-223-6153,East Paulshire,Nevada,Swaziland,Male,20,23-02-2024,23-10-2024,3680.47,250,6,Silver,PayPal,Divorced,22-09-2024,Active,29-03-2024,Cust_3596,2.9,None,817
Cust_275,lori.lawson@yahoo.com,+1-717-548-4944-828,Arthurfurt,Montana,Uruguay,Other,44,23-10-2024,06-01-2024,807.49,250,11,Gold,Cash,Married,03-05-2024,Inactive,28-07-2024,Cust_6521,2.9,yahoo.com,+1
Cust_276,christopher.wood@None,001-948-466-8705-83452,New Michaelfort,Georgia,Isle of Man,Other,44,01-02-2024,23-10-2024,6984.02,445,6,Silver,Cash,Divorced,05-05-2024,Active,11-01-2024,Cust_8175,2.9,None,001
Cust_277,cody.young@outlook.com,349-797-0712-167,Morganhaven,Georgia,Kiribati,Female,44,25-04-2024,10-04-2024,1248.2,300,6,Gold,Debit Card,Single,23-10-2024,Active,12-07-2024,Cust_3539,2.9,outlook.com,349
Cust_278,robert.miller@outlook.com,+1-444-657-8573-5144,Kramerborough,North Dakota,Micronesia,Other,65,23-10-2024,12-08-2024,3739.65,250,6,Bronze,Cash,Other,23-10-2024,Active,23-07-2024,Cust_278,2.9,outlook.com,+1
Cust_279,breanna.goodman@yahoo.com,736-856-9651,Marshallside,Minnesota,Malta,Other,48,23-10-2024,21-01-2024,6826.51,250,4,Other,Credit Card,Married,23-10-2024,Active,21-05-2024,Cust_2272,1.7,yahoo.com,736
Cust_280,jeffrey.rasmussen@gmail.com,901-233-9571-774,Samanthashire,Arkansas,Syrian Arab Republic,Other,44,23-10-2024,23-10-2024,315.91,250,6,Platinum,Cash,Married,23-10-2024,Active,13-10-2024,Cust_280,2.9,gmail.com,901
Cust_281,erin.jackson@None,537-456-4126,Jamesfurt,Nebraska,Cape Verde,Male,44,23-10-2024,23-10-2024,2708.93,250,6,Bronze,Cash,Other,23-10-2024,Inactive,02-08-2024,Cust_281,1.8,None,537
Cust_282,jackson.meadows@yahoo.com,923-423-4292,Port Michaelville,Mississippi,Antigua and Barbuda,Other,31,15-09-2024,23-10-2024,706.39,385,6,Silver,Debit Card,Divorced,23-03-2024,Active,04-03-2024,Cust_5078,2.9,yahoo.com,923
Cust_283,christopher.bailey@outlook.com,415-234-2989,East Natalieland,South Dakota,Dominican Republic,Female,57,23-10-2024,30-06-2024,1378.19,354,12,Platinum,Cash,Other,23-10-2024,Active,24-01-2024,Cust_283,3.1,outlook.com,415
Cust_284,christopher.murphy@outlook.com,+1-909-556-0444-173,West Mark,Colorado,Canada,Other,44,11-01-2024,18-07-2024,1913.85,250,6,Platinum,PayPal,Other,18-01-2024,Active,12-02-2024,Cust_284,1.4,outlook.com,+1
Cust_285,ashley.maldonado@yahoo.com,382-316-3734-9558,South Kevin,Colorado,Maldives,Male,44,23-10-2024,23-10-2024,4503.9,250,6,Silver,Debit Card,Divorced,19-01-2024,Active,21-06-2024,Cust_8892,4.5,yahoo.com,382
Cust_286,danielle.francis@yahoo.com,347-770-9158,Kimberlyfurt,Utah,Trinidad and Tobago,Other,44,04-08-2024,23-10-2024,2263.02,8,11,Silver,Credit Card,Divorced,22-07-2024,Active,27-01-2024,Cust_286,2.9,yahoo.com,347
Cust_287,suzanne.hayes@None,506-296-7139,Gouldberg,Delaware,Poland,Female,44,23-10-2024,06-06-2024,7290.7,89,6,Silver,Debit Card,Other,23-10-2024,Inactive,16-07-2024,Cust_1673,4.8,None,506
Cust_288,sean.roberts@yahoo.com,001-402-476-2102-046,Richardville,Vermont,Monaco,Female,44,13-09-2024,29-06-2024,1540.69,250,1,Platinum,Credit Card,Single,23-10-2024,Active,07-03-2024,Cust_288,2.9,yahoo.com,001
Cust_289,michael.wood@outlook.com,001-884-355-2339-041,Deniseshire,New Hampshire,Comoros,Other,44,23-10-2024,23-10-2024,6929.83,245,1,Silver,Debit Card,Single,05-06-2024,Inactive,05-03-2024,Cust_753,2.4,outlook.com,001
Cust_290,makayla.pierce@gmail.com,940-229-7487,Parkerview,Mississippi,Saudi Arabia,Other,47,23-10-2024,23-10-2024,2378.1,250,6,Bronze,Credit Card,Married,13-08-2024,Inactive,14-05-2024,Cust_290,2.9,gmail.com,940
Cust_291,jacqueline.flynn@None,+1-868-352-7875,Maryside,South Dakota,Brunei Darussalam,Male,44,23-10-2024,03-02-2024,6669.02,390,6,Other,Credit Card,Single,21-05-2024,Active,26-06-2024,Cust_291,2.9,None,+1
Cust_292,joseph.hartman@None,001-380-518-0802-9460,Phyllisborough,Georgia,Uganda,Male,44,27-05-2024,23-10-2024,8857.31,69,6,Bronze,Cash,Other,23-10-2024,Active,15-08-2024,Cust_7571,4.2,None,001
Cust_293,bruce.wheeler@outlook.com,344-319-7220-17777,New Melissa,Wisconsin,Malta,Male,44,23-10-2024,16-03-2024,5972.36,13,6,Bronze,PayPal,Single,03-02-2024,Active,08-06-2024,Cust_293,2.9,outlook.com,344
Cust_294,joshua.reid@gmail.com,547-826-5276,Zimmermanmouth,Missouri,French Guiana,Female,44,23-10-2024,23-10-2024,5145.62,291,6,Other,Cash,Single,23-10-2024,Inactive,18-09-2024,Cust_9094,2.6,gmail.com,547
Cust_295,michelle.miller@outlook.com,889-799-1622-002,East Thomas,Montana,Lao People's Democratic Republic,Male,44,26-06-2024,12-02-2024,7857.94,187,6,Bronze,PayPal,Divorced,07-01-2024,Inactive,13-06-2024,Cust_295,2.9,outlook.com,889
Cust_296,melanie.ramirez@yahoo.com,213-245-0386-12786,West Stephenfort,Alaska,Peru,Male,44,23-10-2024,09-07-2024,4987.59,250,1,Silver,Cash,Divorced,01-01-2024,Inactive,05-03-2024,Cust_296,3.8,yahoo.com,213
Cust_297,valerie.stevenson@gmail.com,790-811-4923-23315,Port Alyssaport,Missouri,Nigeria,Other,44,23-10-2024,06-02-2024,1144.66,250,6,Platinum,Debit Card,Divorced,23-10-2024,Active,09-08-2024,Cust_297,3.9,gmail.com,790
Cust_298,stacie.anderson@None,656-382-0443,Brianhaven,Arizona,Iraq,Other,44,23-10-2024,23-10-2024,7069.86,258,6,Bronze,PayPal,Other,31-03-2024,Inactive,05-01-2024,Cust_298,2.9,None,656
Cust_299,vickie.campbell@gmail.com,927-745-3274-653,West Brenda,New York,Botswana,Other,46,07-02-2024,22-07-2024,6847.43,259,6,Silver,Debit Card,Single,23-10-2024,Inactive,26-05-2024,Cust_8668,3,gmail.com,927
Cust_300,stephanie.anderson@gmail.com,327-773-0195-122,Melanieshire,Idaho,Afghanistan,Female,44,05-04-2024,23-10-2024,8087.72,237,5,Gold,PayPal,Other,23-10-2024,Inactive,18-06-2024,Cust_4421,2.5,gmail.com,327
Cust_301,trevor.murillo@gmail.com,+1-804-871-0311,Port Brendan,Arizona,Japan,Female,41,26-06-2024,21-09-2024,5860.97,250,6,Platinum,PayPal,Divorced,23-10-2024,Active,29-01-2024,Cust_1343,4.3,gmail.com,+1
Cust_302,dennis.ward@outlook.com,+1-820-463-2376-26863,Port Jennifer,Missouri,Zambia,Other,44,23-10-2024,04-05-2024,6201.47,260,9,Bronze,PayPal,Single,03-07-2024,Active,17-09-2024,Cust_3749,2.9,outlook.com,+1
Cust_303,mary.johnson@None,501-240-9447,Pammouth,Wyoming,Kiribati,Male,44,23-10-2024,23-10-2024,6205.03,187,10,Other,Cash,Divorced,04-06-2024,Active,03-03-2024,Cust_3318,5,None,501
Cust_304,theodore.jones@yahoo.com,772-287-9754,Patriciaborough,Wyoming,Bhutan,Female,23,23-10-2024,23-10-2024,1771.47,248,8,Gold,PayPal,Married,28-04-2024,Active,16-06-2024,Cust_304,2.9,yahoo.com,772
Cust_305,kimberly.harris@yahoo.com,001-923-656-5712,North Joshua,Connecticut,Japan,Female,44,12-08-2024,30-03-2024,2252.58,250,6,Bronze,Cash,Single,23-10-2024,Active,06-08-2024,Cust_7739,2.9,yahoo.com,001
Cust_306,tim.mcbride@outlook.com,+1-739-411-0251-668,East Michelleville,Maryland,Angola,Female,44,23-10-2024,23-10-2024,2103.05,250,6,Platinum,Credit Card,Divorced,23-10-2024,Active,07-10-2024,Cust_316,1.1,outlook.com,+1
Cust_307,kimberly.morgan@outlook.com,366-658-6026,West Jonathonside,Wisconsin,Vanuatu,Other,44,15-03-2024,23-10-2024,4354.39,250,11,Silver,Credit Card,Single,23-10-2024,Active,05-10-2024,Cust_9920,2,outlook.com,366
Cust_308,john.espinoza@yahoo.com,228-966-9633-0172,North Joel,Washington,Trinidad and Tobago,Female,55,19-01-2024,23-10-2024,2018.11,250,9,Silver,Debit Card,Single,23-10-2024,Inactive,20-09-2024,Cust_308,2.9,yahoo.com,228
Cust_309,taylor.pollard@None,858-960-0032-7951,North Victoriaton,Iowa,Venezuela,Other,44,23-10-2024,28-07-2024,2735.49,250,6,Platinum,Credit Card,Single,16-02-2024,Active,12-04-2024,Cust_9917,5,None,858
Cust_310,troy.morgan@yahoo.com,953-860-8071,Martinshire,New Mexico,Australia,Male,44,24-05-2024,23-10-2024,366.24,250,6,Bronze,Cash,Single,23-10-2024,Inactive,01-09-2024,Cust_8661,3.2,yahoo.com,953
Cust_311,peter.thomas@outlook.com,001-538-456-4321,Carolynport,Indiana,Somalia,Other,44,23-05-2024,20-04-2024,1599.09,119,6,Platinum,Credit Card,Married,23-10-2024,Active,12-02-2024,Cust_1754,2.9,outlook.com,001
Cust_312,dean.martinez@None,898-200-0799,Lake Justinside,Ohio,Reunion,Male,44,23-10-2024,23-10-2024,436.16,250,6,Silver,Debit Card,Married,02-01-2024,Active,24-02-2024,Cust_312,3.8,None,898
Cust_313,tonya.ford@gmail.com,+1-817-577-4783-737,Rodgersville,Iowa,Saint Lucia,Male,62,23-10-2024,25-04-2024,8289.73,250,1,Bronze,Cash,Married,29-07-2024,Active,24-02-2024,Cust_313,2.9,gmail.com,+1
Cust_314,kelly.jenkins@outlook.com,660-984-1809,Elizabethfort,Vermont,Niger,Male,33,23-10-2024,20-07-2024,9965.17,121,6,Other,Cash,Other,23-10-2024,Active,16-05-2024,Cust_314,2.9,outlook.com,660
Cust_315,brady.wallace@outlook.com,287-689-7078-0167,East Moniquefort,Rhode Island,Luxembourg,Female,31,21-09-2024,23-10-2024,9412.91,250,8,Gold,Cash,Single,07-02-2024,Active,14-06-2024,Cust_315,2.9,outlook.com,287
Cust_316,kevin.black@None,783-921-6631-205,Port Emilyberg,California,Liberia,Female,51,23-10-2024,22-04-2024,4740.62,250,12,Gold,Credit Card,Divorced,23-10-2024,Active,10-06-2024,Cust_316,2.9,None,783
Cust_317,george.mosley@outlook.com,597-547-3838-7675,Yolandaville,Arkansas,Haiti,Female,26,23-10-2024,22-08-2024,3064.63,292,6,Other,Cash,Married,23-10-2024,Inactive,10-03-2024,Cust_317,2.9,outlook.com,597
Cust_318,joshua.hill@gmail.com,743-972-0367-597,Jodyburgh,Kansas,Maldives,Male,44,23-10-2024,23-10-2024,5053.11,250,6,Gold,Cash,Single,12-10-2024,Active,23-01-2024,Cust_318,2.7,gmail.com,743
Cust_319,robert.singh@yahoo.com,392-492-6555,Ralphville,Rhode Island,Zambia,Female,52,23-10-2024,23-10-2024,7400.88,400,6,Platinum,Credit Card,Other,25-01-2024,Inactive,06-05-2024,Cust_860,3.5,yahoo.com,392
Cust_320,terri.vega@gmail.com,659-201-4985-433,Port Ronaldchester,Virginia,Equatorial Guinea,Other,34,23-10-2024,23-10-2024,1946.68,354,6,Other,PayPal,Divorced,23-10-2024,Inactive,09-08-2024,Cust_8363,3.9,gmail.com,659
Cust_321,joyce.soto@None,001-763-349-7728-90703,Fullermouth,Pennsylvania,Myanmar,Male,44,23-10-2024,23-10-2024,9672.93,347,3,Silver,Debit Card,Other,11-03-2024,Active,29-04-2024,Cust_321,2.9,None,001
Cust_322,stacy.bennett@gmail.com,302-279-3587-835,Andreaburgh,Wyoming,Colombia,Male,39,23-10-2024,06-08-2024,5616.92,250,2,Bronze,Debit Card,Divorced,23-10-2024,Inactive,16-02-2024,Cust_6304,3,gmail.com,302
Cust_323,james.yoder@gmail.com,+1-906-224-1209-979,Danielberg,Arizona,Gabon,Male,22,23-10-2024,23-10-2024,154.6,250,6,Gold,PayPal,Other,14-02-2024,Active,04-03-2024,Cust_7000,2.9,gmail.com,+1
Cust_324,paula.bruce@outlook.com,627-652-1056-292,New Michael,Missouri,Portugal,Female,44,23-10-2024,23-02-2024,7334.03,250,6,Silver,Cash,Married,23-10-2024,Active,04-05-2024,Cust_324,4.6,outlook.com,627
Cust_325,paula.rivera@yahoo.com,868-747-3509,Colinview,Washington,Dominica,Female,44,13-08-2024,06-01-2024,3226.44,128,11,Platinum,Credit Card,Other,18-05-2024,Inactive,25-05-2024,Cust_325,1.9,yahoo.com,868
Cust_326,melissa.meyer@gmail.com,916-808-8511,Gentryshire,Oregon,Togo,Female,49,23-10-2024,03-03-2024,1828.35,250,6,Silver,Cash,Single,23-10-2024,Active,06-03-2024,Cust_326,2.2,gmail.com,916
Cust_327,elizabeth.martinez@None,001-775-428-5228-99474,Karenfort,Ohio,Guatemala,Female,44,23-10-2024,22-06-2024,9021.62,382,11,Silver,Cash,Other,22-09-2024,Inactive,01-03-2024,Cust_9908,2.9,None,001
Cust_328,deanna.moore@gmail.com,353-661-8207-6155,Patriciaville,North Carolina,China,Male,55,23-10-2024,23-10-2024,1893.83,126,3,Platinum,Cash,Married,25-02-2024,Active,13-05-2024,Cust_3796,2.3,gmail.com,353
Cust_329,willie.ross@None,548-259-1722,South Williamhaven,Kentucky,Algeria,Other,44,23-10-2024,23-08-2024,9394.94,365,1,Other,Credit Card,Married,14-07-2024,Active,24-06-2024,Cust_329,1,None,548
Cust_330,amy.arellano@yahoo.com,931-580-5926-8835,West Nicholas,West Virginia,Norway,Female,30,21-02-2024,06-04-2024,3319.73,250,6,Gold,PayPal,Single,21-09-2024,Active,29-07-2024,Cust_9250,2.9,yahoo.com,931
Cust_331,breanna.morris@None,581-441-3223,Lisamouth,Idaho,Netherlands,Other,48,23-10-2024,23-09-2024,2687.9,424,3,Silver,PayPal,Single,29-03-2024,Active,28-08-2024,Cust_5566,2.9,None,581
Cust_332,maria.erickson@gmail.com,+1-628-482-4070-8219,New Anthonyview,Delaware,Aruba,Female,44,23-10-2024,26-08-2024,229.74,250,5,Gold,PayPal,Other,09-01-2024,Active,27-01-2024,Cust_332,2.9,gmail.com,+1
Cust_333,arthur.williams@yahoo.com,756-706-0613-1002,Danielsmouth,Hawaii,Tuvalu,Female,61,23-10-2024,23-10-2024,3712.18,250,6,Bronze,Cash,Other,23-10-2024,Active,07-09-2024,Cust_119,2.9,yahoo.com,756
Cust_334,gregory.davis@outlook.com,+1-506-820-0827,West Jessica,New York,Israel,Other,44,23-10-2024,27-04-2024,7211.77,92,6,Platinum,Credit Card,Married,13-08-2024,Inactive,02-03-2024,Cust_8854,4,outlook.com,+1
Cust_335,elizabeth.roberts@outlook.com,+1-757-819-4927,Josetown,New York,Qatar,Male,54,23-10-2024,24-08-2024,7536.67,252,6,Gold,Cash,Married,23-10-2024,Active,02-04-2024,Cust_9330,2.9,outlook.com,+1
Cust_336,abigail.stevens@None,542-749-9421,Lake Jenniferchester,Alabama,United Arab Emirates,Female,37,23-10-2024,23-10-2024,7551.25,432,9,Platinum,Cash,Married,23-10-2024,Active,07-10-2024,Cust_1796,2.9,None,542
Cust_337,kenneth.dillon@outlook.com,001-892-656-8000-9809,Lake Jonathan,Indiana,Chad,Other,44,23-10-2024,09-01-2024,2172.64,250,6,Other,Credit Card,Single,29-01-2024,Inactive,28-07-2024,Cust_337,2.9,outlook.com,001
Cust_338,douglas.ellison@None,+1-320-915-6100,Kingborough,Tennessee,Armenia,Female,18,23-10-2024,09-08-2024,6951.87,250,3,Gold,PayPal,Single,12-06-2024,Active,06-01-2024,Cust_9026,2.9,None,+1
Cust_339,raymond.cox@yahoo.com,+1-612-497-3471,Ronaldmouth,Missouri,Hong Kong,Male,58,16-09-2024,23-10-2024,9174.59,250,2,Silver,Cash,Married,23-10-2024,Active,22-08-2024,Cust_339,2.9,yahoo.com,+1
Cust_340,william.rhodes@yahoo.com,001-672-714-9273-19802,Kristinabury,Maine,Nauru,Other,44,17-08-2024,23-03-2024,2994.95,250,6,Silver,Debit Card,Married,23-10-2024,Active,07-01-2024,Cust_340,2.6,yahoo.com,001
Cust_341,james.matthews@gmail.com,732-845-6937,Port Keith,Georgia,British Virgin Islands,Female,44,23-10-2024,23-10-2024,6994.69,104,6,Platinum,PayPal,Divorced,23-10-2024,Active,05-04-2024,Cust_341,2.9,gmail.com,732
Cust_342,abigail.hoffman@yahoo.com,849-979-3434,East Adamview,Minnesota,Saint Lucia,Other,48,23-10-2024,23-10-2024,5840.58,250,11,Silver,Debit Card,Single,24-01-2024,Active,07-10-2024,Cust_342,2.9,yahoo.com,849
Cust_343,jessica.bailey@None,+1-753-502-9333-052,Lake Ericport,Ohio,French Guiana,Female,44,23-10-2024,23-10-2024,8425.72,296,6,Other,Cash,Other,13-07-2024,Active,20-02-2024,Cust_8745,2.9,None,+1
Cust_344,jennifer.myers@outlook.com,670-572-4372-308,New Angela,Mississippi,Cocos (Keeling) Islands,Male,44,23-10-2024,11-07-2024,3191.67,267,6,Bronze,PayPal,Other,14-06-2024,Active,05-02-2024,Cust_2933,2.9,outlook.com,670
Cust_345,john.thomas@yahoo.com,251-206-9695,South Philip,New Jersey,Hungary,Other,44,25-01-2024,25-04-2024,7400.09,48,4,Bronze,Credit Card,Other,17-09-2024,Active,17-06-2024,Cust_345,2.9,yahoo.com,251
Cust_346,zachary.reyes@gmail.com,927-345-1451,Tammyport,Idaho,Haiti,Male,54,27-09-2024,23-06-2024,2845.98,430,4,Platinum,PayPal,Divorced,08-07-2024,Active,13-08-2024,Cust_346,2.9,gmail.com,927
Cust_347,donna.pierce@gmail.com,220-687-3294,Port Adam,Michigan,Reunion,Male,57,09-10-2024,23-10-2024,8568.85,250,6,Other,Debit Card,Other,23-10-2024,Inactive,29-04-2024,Cust_347,2.9,gmail.com,220
Cust_348,christine.dorsey@yahoo.com,001-894-735-3562-39281,Chambersfurt,Arizona,Falkland Islands (Malvinas),Female,44,23-10-2024,23-10-2024,1496.72,250,9,Silver,Credit Card,Married,23-10-2024,Active,14-10-2024,Cust_1581,2.9,yahoo.com,001
Cust_349,gina.short@gmail.com,501-543-1245,Victoriaton,Connecticut,Heard Island and McDonald Islands,Other,41,03-03-2024,23-10-2024,8702.04,250,6,Gold,Cash,Other,01-09-2024,Active,16-07-2024,Cust_1684,4.3,gmail.com,501
Cust_350,diane.phillips@outlook.com,512-461-1017,Port Eric,Oklahoma,Kyrgyz Republic,Female,44,11-10-2024,23-10-2024,4606.58,189,7,Gold,PayPal,Other,23-10-2024,Active,01-02-2024,Cust_3225,2.3,outlook.com,512
Cust_351,thomas.stevens@yahoo.com,+1-826-663-0865,Rileybury,Massachusetts,Turkey,Female,44,17-02-2024,23-10-2024,6483.59,183,12,Bronze,PayPal,Other,23-10-2024,Active,14-09-2024,Cust_351,2.9,yahoo.com,+1
Cust_352,brenda.hill@None,724-819-0093-247,Wyatthaven,New Mexico,Luxembourg,Other,41,23-10-2024,16-06-2024,9853.49,250,6,Bronze,Cash,Married,23-10-2024,Active,18-04-2024,Cust_352,3.4,None,724
Cust_353,donald.price@yahoo.com,001-319-257-7301-87978,Richardbury,Wyoming,Marshall Islands,Female,36,23-10-2024,23-10-2024,6994.6,399,6,Silver,Cash,Married,23-10-2024,Inactive,22-06-2024,Cust_353,2.9,yahoo.com,001
Cust_354,colleen.jordan@gmail.com,852-729-7512,New Jaclyn,Iowa,Saint Barthelemy,Male,42,23-10-2024,01-03-2024,3590.02,31,8,Gold,Credit Card,Other,23-10-2024,Active,17-04-2024,Cust_354,3.2,gmail.com,852
Cust_355,daniel.garza@None,+1-361-744-9206,New Paulmouth,Pennsylvania,Zimbabwe,Female,44,23-10-2024,23-10-2024,8236.88,142,6,Silver,Credit Card,Single,25-05-2024,Inactive,27-05-2024,Cust_6884,1.3,None,+1
Cust_356,jessica.molina@gmail.com,508-607-6666,Lewismouth,Hawaii,Azerbaijan,Male,20,23-10-2024,21-09-2024,4686.07,89,6,Other,Cash,Other,23-10-2024,Active,23-01-2024,Cust_4364,4.2,gmail.com,508
Cust_357,adam.ortiz@None,754-597-9380-2157,East Chelseaberg,South Carolina,Macao,Male,44,07-05-2024,23-10-2024,9959.95,363,6,Gold,Debit Card,Divorced,23-10-2024,Active,24-07-2024,Cust_357,2.9,None,754
Cust_358,joshua.tate@gmail.com,793-596-4357-9782,West Josephport,Maine,United States of America,Female,18,23-10-2024,26-02-2024,6199.84,35,5,Bronze,PayPal,Other,28-01-2024,Inactive,04-09-2024,Cust_7120,2.9,gmail.com,793
Cust_359,gabrielle.rowe@outlook.com,581-562-7119-801,North Pamelafort,New Jersey,North Macedonia,Female,44,05-04-2024,23-10-2024,9752.71,128,6,Silver,Debit Card,Divorced,23-10-2024,Active,22-03-2024,Cust_359,3.5,outlook.com,581
Cust_360,brenda.gibbs@None,300-310-2162-996,Castillomouth,Texas,Iran,Female,40,23-10-2024,19-04-2024,7441.04,413,3,Other,Cash,Divorced,23-10-2024,Active,27-02-2024,Cust_8656,2.9,None,300
