CustomerID,Email,updated_phone_number,City,State,Country,Gender,Age,Updated_Joined_date,updated_last_purchase_date,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Updated_Account_creation_date,AccountStatus,LastUpdated,Updated_Referrer_Id,FeedbackRating,Domain of mail,country_code
Cust_1135,christopher.trujillo@yahoo.com,602-917-5070-057,Port Andrewchester,Nebraska,Cayman Islands,Female,22,30-06-2024,23-10-2024,6021.61,250,6,Bronze,Cash,Divorced,18-02-2024,Active,06-07-2024,Cust_8680,2.9,yahoo.com,602
Cust_1136,ashley.lee@yahoo.com,552-774-7192-75958,West Sydneyshire,Georgia,Andorra,Other,31,23-10-2024,23-10-2024,4651.92,172,6,Bronze,Credit Card,Single,23-10-2024,Inactive,20-03-2024,Cust_1136,2.9,yahoo.com,552
Cust_1137,kimberly.reyes@gmail.com,552-992-2864-5912,Port Angelachester,Alabama,Belize,Male,44,11-09-2024,23-10-2024,3695.43,386,6,Bronze,Debit Card,Divorced,23-10-2024,Inactive,10-05-2024,Cust_5257,2.9,gmail.com,552
Cust_1138,albert.baldwin@gmail.com,811-513-2678-154,Hicksburgh,Wyoming,Swaziland,Female,44,23-10-2024,23-10-2024,4814.01,250,12,Gold,Cash,Married,23-10-2024,Active,27-07-2024,Cust_1138,2.9,gmail.com,811
Cust_1139,kimberly.scott@outlook.com,820-917-3264-212,New Darlenefurt,Alaska,Brunei Darussalam,Other,44,23-10-2024,23-10-2024,7208.61,250,7,Gold,Cash,Other,23-10-2024,Active,23-08-2024,Cust_1345,2.9,outlook.com,820
Cust_1140,elizabeth.sanchez@outlook.com,848-661-2378-9961,Doughertyberg,Texas,Lao People's Democratic Republic,Other,59,23-04-2024,23-10-2024,8801.69,250,12,Bronze,PayPal,Other,23-10-2024,Active,22-02-2024,Cust_1140,4.9,outlook.com,848
Cust_1141,justin.gay@gmail.com,001-420-608-9620-86572,Woodsside,Ohio,Zimbabwe,Female,44,03-10-2024,23-10-2024,5455.42,250,12,Bronze,PayPal,Divorced,15-07-2024,Active,11-07-2024,Cust_6026,1.5,gmail.com,001
Cust_1142,danielle.ryan@yahoo.com,875-449-7102,Reginaldshire,New Hampshire,Indonesia,Female,44,23-10-2024,23-10-2024,9507.7,288,6,Platinum,Debit Card,Other,24-04-2024,Active,11-04-2024,Cust_2361,4.5,yahoo.com,875
Cust_1143,melissa.massey@outlook.com,386-658-9319,North Joshua,Mississippi,Macao,Female,44,23-10-2024,23-10-2024,7049.33,181,5,Platinum,Cash,Married,23-10-2024,Active,23-03-2024,Cust_3318,2.9,outlook.com,386
Cust_1144,daniel.nichols@outlook.com,867-251-6330,Bryanchester,Kansas,Grenada,Female,65,23-10-2024,09-01-2024,5718.68,254,6,Platinum,Cash,Married,14-10-2024,Inactive,22-03-2024,Cust_4197,2.9,outlook.com,867
Cust_1145,shane.williams@yahoo.com,001-660-493-7737-4262,North Karen,Colorado,Palestinian Territory,Female,25,14-05-2024,04-04-2024,9429.12,250,8,Bronze,Cash,Divorced,22-04-2024,Inactive,23-05-2024,Cust_7213,2.9,yahoo.com,001
Cust_1146,christy.stephenson@outlook.com,001-334-679-1540,Jessicachester,Connecticut,Monaco,Other,20,02-05-2024,23-10-2024,6831.01,396,6,Silver,Debit Card,Divorced,19-02-2024,Active,14-10-2024,Cust_1814,2.1,outlook.com,001
Cust_1147,carol.williams@gmail.com,001-751-220-9903-197,Robertsfort,Iowa,Saint Helena,Other,42,23-10-2024,01-03-2024,2204.35,250,6,Gold,PayPal,Other,13-03-2024,Inactive,15-05-2024,Cust_1147,3.5,gmail.com,001
Cust_1148,robin.mitchell@gmail.com,001-393-481-9082-51716,Lake Lindsay,Missouri,Comoros,Other,50,13-01-2024,23-10-2024,2908.6,250,12,Gold,PayPal,Single,23-10-2024,Active,12-06-2024,Cust_1148,2.6,gmail.com,001
Cust_1149,derek.wolf@yahoo.com,+1-404-794-3262,Erinton,Arkansas,Mayotte,Male,41,23-10-2024,12-05-2024,2983.11,250,11,Platinum,Cash,Single,23-10-2024,Active,20-04-2024,Cust_1149,1.3,yahoo.com,+1
Cust_1150,angel.avila@gmail.com,438-919-8518-955,Gouldfurt,Vermont,Ethiopia,Male,68,04-08-2024,25-03-2024,8646.9,250,2,Platinum,PayPal,Single,23-10-2024,Inactive,07-08-2024,Cust_8582,2.9,gmail.com,438
Cust_1151,michael.bowen@outlook.com,+1-583-808-8326-030,Smallland,North Carolina,Aruba,Other,54,23-10-2024,23-01-2024,6366.68,374,6,Bronze,Credit Card,Married,04-02-2024,Inactive,23-02-2024,Cust_5638,2.9,outlook.com,+1
Cust_1152,andre.collins@gmail.com,+1-695-996-3391-055,East Sarah,Pennsylvania,Falkland Islands (Malvinas),Female,56,23-10-2024,23-10-2024,5251.74,443,3,Gold,Debit Card,Married,06-02-2024,Inactive,27-03-2024,Cust_5721,2.9,gmail.com,+1
Cust_1153,matthew.meza@yahoo.com,965-595-2902,Kellyfurt,South Carolina,Iceland,Male,62,23-10-2024,28-02-2024,2013.84,250,8,Gold,PayPal,Married,09-08-2024,Active,15-09-2024,Cust_1153,2.9,yahoo.com,965
Cust_1154,jennifer.brown@gmail.com,660-575-3365-2060,Jonfurt,Vermont,Martinique,Other,44,23-10-2024,23-10-2024,4224.85,250,10,Silver,Cash,Married,30-03-2024,Inactive,10-02-2024,Cust_857,2.9,gmail.com,660
Cust_1155,ronnie.saunders@gmail.com,764-690-5445-344,Mathisshire,New Mexico,Chile,Female,29,05-07-2024,23-10-2024,1952.86,116,6,Bronze,Cash,Other,23-10-2024,Inactive,26-05-2024,Cust_1155,2.9,gmail.com,764
Cust_1156,mark.alexander@outlook.com,466-724-0522,Davidmouth,Maine,Aruba,Male,36,07-06-2024,23-10-2024,4671.01,360,9,Other,PayPal,Divorced,12-02-2024,Active,25-06-2024,Cust_1156,2.1,outlook.com,466
Cust_1157,veronica.harvey@gmail.com,265-450-1343,South Jared,Michigan,Serbia,Other,44,14-03-2024,23-10-2024,3438.29,250,6,Gold,Debit Card,Single,23-10-2024,Inactive,12-08-2024,Cust_1157,2.9,gmail.com,265
Cust_1158,joseph.oneal@outlook.com,+1-692-387-4152-4854,Christopherstad,Montana,Finland,Other,44,23-10-2024,23-10-2024,9340.36,419,6,Platinum,Debit Card,Divorced,23-02-2024,Inactive,11-03-2024,Cust_1158,2.8,outlook.com,+1
Cust_1159,kristin.key@yahoo.com,359-656-3008-3893,Samuelstad,Utah,Switzerland,Female,44,23-10-2024,29-06-2024,5356.65,251,6,Other,Credit Card,Married,27-07-2024,Inactive,04-09-2024,Cust_3285,2.9,yahoo.com,359
Cust_1160,james.wallace@gmail.com,542-505-3998-4137,Jerryview,New Mexico,Hungary,Female,20,23-10-2024,23-10-2024,5129.04,411,6,Bronze,Cash,Other,03-05-2024,Active,08-08-2024,Cust_1160,1.9,gmail.com,542
Cust_1161,tiffany.heath@gmail.com,+1-364-905-6393,Stephaniestad,Oklahoma,San Marino,Male,50,23-10-2024,23-10-2024,7711.78,250,6,Other,Credit Card,Other,23-10-2024,Inactive,13-08-2024,Cust_1161,2.9,gmail.com,+1
Cust_1162,rita.waller@outlook.com,696-714-9330-731,West Margaretfort,Washington,Barbados,Other,44,14-06-2024,23-10-2024,3106.51,123,6,Other,Debit Card,Other,23-10-2024,Active,22-07-2024,Cust_6219,4.3,outlook.com,696
Cust_1163,thomas.mullen@outlook.com,496-850-0476-07198,West Elizabeth,Louisiana,Saint Barthelemy,Female,35,23-10-2024,18-01-2024,9088.94,250,6,Other,Debit Card,Other,23-10-2024,Inactive,07-02-2024,Cust_5345,2.9,outlook.com,496
Cust_1164,daniel.williams@yahoo.com,877-241-3256,Williamsmouth,North Dakota,San Marino,Other,44,23-10-2024,23-10-2024,2657.97,67,6,Gold,Debit Card,Single,29-05-2024,Inactive,13-03-2024,Cust_8456,2.9,yahoo.com,877
Cust_1165,shawn.erickson@gmail.com,204-860-4746-7752,West Juliaport,West Virginia,Nauru,Female,23,24-09-2024,21-06-2024,4657.99,250,6,Bronze,Debit Card,Other,23-10-2024,Active,01-05-2024,Cust_1165,2.9,gmail.com,204
Cust_1166,megan.woodward@gmail.com,+1-403-600-3336-40821,Dwaynemouth,Oregon,Indonesia,Other,44,01-04-2024,23-10-2024,4526.23,250,6,Other,Cash,Other,07-03-2024,Active,10-04-2024,Cust_3905,2.9,gmail.com,+1
Cust_1167,joe.jones@gmail.com,001-630-254-4377-41631,Henryhaven,Colorado,Antigua and Barbuda,Other,44,23-10-2024,23-10-2024,183.57,42,6,Platinum,Credit Card,Other,29-08-2024,Active,03-07-2024,Cust_1167,2.9,gmail.com,001
Cust_1168,sarah.chambers@yahoo.com,448-546-4456-52847,Matthewville,Florida,Pitcairn Islands,Female,44,23-10-2024,06-05-2024,2748.14,250,6,Bronze,Credit Card,Other,20-02-2024,Active,30-05-2024,Cust_1168,2.9,yahoo.com,448
Cust_1169,mary.george@yahoo.com,922-319-5655,Armstrongburgh,North Dakota,British Virgin Islands,Female,18,23-10-2024,23-10-2024,1910.87,250,5,Other,PayPal,Divorced,23-10-2024,Inactive,14-05-2024,Cust_1169,2.9,yahoo.com,922
Cust_1170,elizabeth.graves@gmail.com,+1-597-695-5066-459,South Sara,Delaware,Marshall Islands,Male,42,07-04-2024,26-09-2024,8086.54,394,12,Gold,Cash,Other,11-09-2024,Inactive,19-03-2024,Cust_3603,2.9,gmail.com,+1
Cust_1171,brianna.riley@gmail.com,472-560-2480,Spencertown,Delaware,Liberia,Male,44,10-02-2024,23-10-2024,5396.19,467,6,Platinum,PayPal,Married,23-10-2024,Active,18-01-2024,Cust_1171,2.6,gmail.com,472
Cust_1172,carlos.hawkins@outlook.com,+1-892-763-7985-72568,East Jacob,New Jersey,Jordan,Other,52,23-10-2024,23-10-2024,1729.05,250,6,Silver,Cash,Single,23-10-2024,Inactive,27-06-2024,Cust_6938,3.2,outlook.com,+1
Cust_1173,jason.cantu@gmail.com,516-305-4524,Pamelamouth,Vermont,Brazil,Male,44,23-10-2024,23-10-2024,3264.13,250,6,Platinum,Debit Card,Divorced,14-09-2024,Active,21-03-2024,Cust_3999,2.9,gmail.com,516
Cust_1174,david.hernandez@yahoo.com,862-506-6638-290,Maryland,South Dakota,Indonesia,Male,31,13-08-2024,05-06-2024,1728.12,368,6,Other,PayPal,Single,21-06-2024,Inactive,19-02-2024,Cust_1174,2.9,yahoo.com,862
Cust_1175,joseph.mack@gmail.com,+1-815-408-4396-4770,Cooperberg,North Carolina,Central African Republic,Female,58,23-10-2024,23-10-2024,1905.47,33,6,Platinum,Credit Card,Single,23-10-2024,Active,23-03-2024,Cust_1175,2.9,gmail.com,+1
Cust_1176,alicia.roberson@outlook.com,857-238-0554,Amandaside,Vermont,Iran,Male,44,23-10-2024,23-10-2024,8212.58,100,3,Platinum,Debit Card,Single,19-02-2024,Active,30-09-2024,Cust_1176,4,outlook.com,857
Cust_1177,nicole.salas@outlook.com,904-691-6729,Dianastad,Oklahoma,Finland,Other,51,23-10-2024,20-01-2024,7829.6,179,5,Bronze,PayPal,Other,23-10-2024,Active,10-08-2024,Cust_4381,4.2,outlook.com,904
Cust_1178,kyle.gray@yahoo.com,719-319-5958-0099,North Jenniferfort,New York,Bosnia and Herzegovina,Male,44,04-06-2024,03-09-2024,6800.07,250,12,Platinum,PayPal,Other,23-10-2024,Inactive,18-09-2024,Cust_581,2.9,yahoo.com,719
Cust_1179,richard.best@gmail.com,001-827-956-2068-0792,East Jordanview,Nevada,Pitcairn Islands,Other,18,03-01-2024,18-06-2024,6211.34,393,6,Bronze,PayPal,Divorced,23-10-2024,Inactive,27-01-2024,Cust_1669,2.9,gmail.com,001
Cust_1180,kayla.kirk@yahoo.com,956-502-9348,Simpsonbury,Vermont,Greece,Female,53,08-06-2024,23-10-2024,8186.38,250,6,Silver,Debit Card,Other,12-03-2024,Active,02-05-2024,Cust_1180,2.9,yahoo.com,956
Cust_1181,robert.lee@outlook.com,+1-615-351-0524-5743,Lake Williamburgh,Montana,Hungary,Female,26,23-10-2024,08-06-2024,6799.78,250,6,Gold,Debit Card,Other,14-06-2024,Active,14-09-2024,Cust_9847,3.9,outlook.com,+1
Cust_1182,walter.lopez@yahoo.com,782-650-6608-0819,South Brendaville,Wisconsin,Montenegro,Male,44,20-05-2024,17-05-2024,7146.37,162,6,Silver,Cash,Married,23-10-2024,Inactive,24-02-2024,Cust_1182,1.2,yahoo.com,782
Cust_1183,larry.cook@yahoo.com,+1-413-567-0331-440,Gonzaleztown,Indiana,Djibouti,Female,44,23-10-2024,25-06-2024,5608.57,250,6,Platinum,PayPal,Married,23-10-2024,Inactive,31-03-2024,Cust_1183,2.1,yahoo.com,+1
Cust_1184,christopher.nash@yahoo.com,+1-678-253-7477,East Wanda,Michigan,Lesotho,Male,52,23-10-2024,26-04-2024,3584.82,50,6,Other,Cash,Other,29-09-2024,Inactive,10-08-2024,Cust_1030,2.9,yahoo.com,+1
Cust_1185,courtney.phillips@outlook.com,779-928-5133,Emilychester,Hawaii,Nigeria,Male,18,23-10-2024,23-10-2024,7867.51,374,2,Bronze,Credit Card,Married,23-02-2024,Active,11-10-2024,Cust_5528,2.9,outlook.com,779
Cust_1186,jessica.davis@gmail.com,677-868-7681-585,Port Emilystad,Ohio,French Southern Territories,Male,31,11-03-2024,23-10-2024,5860.9,113,6,Other,PayPal,Divorced,23-10-2024,Active,14-09-2024,Cust_1186,1.1,gmail.com,677
Cust_1187,shannon.walker@gmail.com,832-593-9939-1324,New Sallyland,Rhode Island,France,Male,18,23-10-2024,10-09-2024,5949.01,250,10,Bronze,Credit Card,Other,19-02-2024,Active,17-07-2024,Cust_1187,2.9,gmail.com,832
Cust_1188,christopher.klein@outlook.com,001-344-386-4844,East Jesse,New Jersey,French Guiana,Female,44,04-08-2024,02-05-2024,6667.33,250,1,Bronze,PayPal,Other,22-05-2024,Inactive,13-09-2024,Cust_1188,2.9,outlook.com,001
Cust_1189,raymond.briggs@gmail.com,556-758-2008,Reyesberg,Oregon,Hong Kong,Male,29,23-10-2024,27-06-2024,5014.47,311,6,Platinum,Debit Card,Other,01-02-2024,Inactive,14-06-2024,Cust_1189,2.9,gmail.com,556
Cust_1190,kristen.taylor@gmail.com,204-928-0910-930,Raymondtown,Tennessee,United States Minor Outlying Islands,Other,44,23-10-2024,23-10-2024,8672.76,347,6,Gold,Credit Card,Married,15-04-2024,Inactive,29-09-2024,Cust_4152,2.4,gmail.com,204
Cust_1191,jonathon.silva@outlook.com,801-964-8589-88816,Casebury,Delaware,Myanmar,Other,29,14-09-2024,11-02-2024,2823.5,250,6,Bronze,Cash,Other,30-01-2024,Active,01-04-2024,Cust_1191,3.4,outlook.com,801
Cust_1192,stephen.barrett@gmail.com,825-408-1753,Stephensmouth,New Jersey,Belgium,Other,44,23-05-2024,29-04-2024,8703.72,250,12,Silver,PayPal,Divorced,23-10-2024,Active,29-06-2024,Cust_1192,2.4,gmail.com,825
Cust_1193,craig.thomas@outlook.com,796-936-4951-09812,Stephaniechester,Alaska,Sudan,Male,44,23-10-2024,23-10-2024,2234.58,418,6,Bronze,Credit Card,Divorced,14-06-2024,Active,12-09-2024,Cust_3009,3.1,outlook.com,796
Cust_1194,brandon.singleton@yahoo.com,743-628-2842-9101,Jenniferstad,Alabama,Azerbaijan,Male,44,23-10-2024,23-10-2024,1577.06,250,4,Bronze,Credit Card,Married,01-02-2024,Active,24-05-2024,Cust_2999,2.9,yahoo.com,743
Cust_1195,patricia.wallace@gmail.com,732-701-1198-47422,East Darrellport,Oregon,Niue,Other,44,23-10-2024,18-03-2024,8181.08,250,12,Silver,PayPal,Divorced,16-03-2024,Inactive,05-10-2024,Cust_1195,1.1,gmail.com,732
Cust_1196,ariel.jones@gmail.com,507-554-0397,North Henry,Idaho,Algeria,Female,44,06-04-2024,23-10-2024,2286.71,55,9,Gold,Cash,Single,23-10-2024,Active,01-05-2024,Cust_1196,3.8,gmail.com,507
Cust_1197,robert.morris@outlook.com,+1-201-377-0909-5425,Tanyaland,West Virginia,Maldives,Other,50,06-07-2024,23-10-2024,7372.56,94,6,Gold,PayPal,Single,05-07-2024,Active,30-01-2024,Cust_481,3.5,outlook.com,+1
Cust_1198,catherine.jones@outlook.com,769-335-2602,Amandamouth,Colorado,Croatia,Female,48,23-10-2024,23-10-2024,8010.58,250,9,Other,PayPal,Single,23-10-2024,Active,21-03-2024,Cust_1198,2.7,outlook.com,769
Cust_1199,mark.duran@outlook.com,801-750-7491-28090,Mcfarlandburgh,Virginia,Spain,Male,60,20-01-2024,03-08-2024,5205.31,250,4,Gold,Debit Card,Single,23-10-2024,Inactive,24-06-2024,Cust_1199,2.9,outlook.com,801
Cust_1200,jeffrey.davis@yahoo.com,254-901-9185-6552,South Kristenfort,Connecticut,Australia,Other,34,13-07-2024,23-10-2024,8159.14,193,6,Other,Debit Card,Other,23-10-2024,Active,18-02-2024,Cust_248,2.9,yahoo.com,254
Cust_1201,austin.williams@outlook.com,928-969-7945-510,West Lindamouth,Connecticut,Liberia,Other,37,23-10-2024,15-04-2024,7412.65,109,9,Silver,PayPal,Single,28-09-2024,Active,05-05-2024,Cust_1201,2.9,outlook.com,928
Cust_1202,roy.mcintosh@yahoo.com,+1-799-803-8580-9834,Harrisonland,Virginia,Lithuania,Female,44,10-03-2024,23-10-2024,8313.97,181,6,Other,Credit Card,Married,07-05-2024,Active,26-06-2024,Cust_1202,2.9,yahoo.com,+1
Cust_1203,gabriel.silva@yahoo.com,945-612-1208-8142,Schaeferchester,Montana,Botswana,Other,44,27-02-2024,20-04-2024,313.62,48,6,Other,Debit Card,Single,23-10-2024,Active,31-01-2024,Cust_1203,2.9,yahoo.com,945
Cust_1204,edward.dunn@gmail.com,319-817-1297-243,West Joseph,Wisconsin,Dominica,Other,40,23-10-2024,10-05-2024,2305.34,27,3,Other,Cash,Single,19-05-2024,Active,13-03-2024,Cust_9151,1,gmail.com,319
Cust_1205,robert.jones@gmail.com,604-563-2643-84312,Debraport,Delaware,Equatorial Guinea,Other,44,23-10-2024,23-10-2024,382.18,355,10,Platinum,Credit Card,Divorced,07-02-2024,Active,14-07-2024,Cust_2773,4.6,gmail.com,604
Cust_1206,ashley.castro@yahoo.com,222-964-6253,Lake James,Mississippi,Turks and Caicos Islands,Male,22,23-10-2024,26-04-2024,8563.85,250,6,Bronze,Credit Card,Single,01-06-2024,Active,17-07-2024,Cust_6399,2.5,yahoo.com,222
Cust_1207,sarah.butler@gmail.com,203-277-4976,Dakotamouth,Tennessee,Chad,Female,58,24-06-2024,23-10-2024,5445.34,459,1,Gold,Credit Card,Married,14-04-2024,Inactive,03-10-2024,Cust_1932,2.7,gmail.com,203
Cust_1208,stephen.norris@yahoo.com,001-361-478-9166-49764,East Ashley,Ohio,Taiwan,Female,60,24-02-2024,23-10-2024,1702.8,144,2,Silver,Credit Card,Divorced,06-04-2024,Active,01-08-2024,Cust_1208,1.2,yahoo.com,001
Cust_1209,daniel.robinson@outlook.com,+1-998-814-5627-27255,East Daniellefurt,Washington,Turks and Caicos Islands,Male,56,23-10-2024,23-10-2024,8604.74,238,6,Gold,Cash,Married,25-08-2024,Active,30-03-2024,Cust_1209,3,outlook.com,+1
Cust_1210,robert.fletcher@yahoo.com,421-368-7612-28031,Lake Johnstad,Idaho,Myanmar,Male,57,23-10-2024,23-10-2024,6342.63,417,6,Platinum,Cash,Other,08-07-2024,Active,10-01-2024,Cust_1210,4.9,yahoo.com,421
Cust_1211,gabriel.garcia@gmail.com,770-975-2292-123,Lake David,Colorado,Pitcairn Islands,Other,44,05-06-2024,23-10-2024,5362.74,110,3,Silver,PayPal,Married,23-10-2024,Active,27-06-2024,Cust_5225,2.9,gmail.com,770
Cust_1212,dean.johnson@outlook.com,+1-535-708-3828-396,Davidville,Ohio,Namibia,Male,56,23-10-2024,10-05-2024,704.08,458,6,Silver,Cash,Divorced,23-10-2024,Active,11-08-2024,Cust_1212,1.1,outlook.com,+1
Cust_1213,stacey.silva@yahoo.com,+1-957-847-1683-64418,Rileyshire,Connecticut,North Macedonia,Male,70,23-10-2024,18-04-2024,8584.53,250,5,Gold,Cash,Single,10-04-2024,Active,12-07-2024,Cust_4262,2.9,yahoo.com,+1
Cust_1214,charles.evans@yahoo.com,+1-929-922-5340-075,Johnhaven,Wisconsin,Liberia,Other,44,23-10-2024,16-09-2024,7315.25,250,6,Bronze,Credit Card,Other,23-10-2024,Active,22-05-2024,Cust_1214,4.6,yahoo.com,+1
Cust_1215,michael.king@gmail.com,489-907-5644-102,New Timothyville,Massachusetts,Russian Federation,Female,62,23-10-2024,23-10-2024,1178.15,250,10,Bronze,PayPal,Other,23-10-2024,Active,29-06-2024,Cust_3058,2.9,gmail.com,489
Cust_1216,megan.diaz@outlook.com,+1-946-806-9636-884,Thomasside,Arkansas,Rwanda,Other,44,13-05-2024,23-10-2024,236.52,250,6,Other,Credit Card,Single,23-10-2024,Active,22-03-2024,Cust_1216,1.4,outlook.com,+1
Cust_1217,brian.stevens@outlook.com,829-610-3423-74729,Lawrencefort,Rhode Island,Mauritania,Female,44,23-10-2024,03-07-2024,4265.45,250,6,Other,Cash,Divorced,30-01-2024,Inactive,10-08-2024,Cust_9513,2.8,outlook.com,829
Cust_1218,debbie.bradshaw@outlook.com,001-575-895-1353-4689,Angelaton,New Mexico,Martinique,Female,29,21-06-2024,23-10-2024,8701.43,125,8,Other,Cash,Single,06-03-2024,Active,01-06-2024,Cust_1218,2.3,outlook.com,001
Cust_1219,daniel.bridges@outlook.com,001-954-868-9029-1812,West David,Virginia,Saint Martin,Female,20,23-10-2024,28-06-2024,9518.07,482,6,Gold,PayPal,Single,20-09-2024,Active,10-02-2024,Cust_1300,4.8,outlook.com,001
Cust_1220,suzanne.kent@gmail.com,806-944-1921-29198,Lindaville,Florida,Lesotho,Other,62,23-10-2024,23-10-2024,7089.11,265,6,Silver,PayPal,Divorced,14-04-2024,Inactive,21-09-2024,Cust_9109,2.9,gmail.com,806
Cust_1221,julie.stanley@gmail.com,319-872-6483-418,Donaldbury,Maryland,Chile,Other,43,25-02-2024,26-06-2024,6414.12,250,6,Platinum,PayPal,Other,23-10-2024,Inactive,26-01-2024,Cust_5886,2.9,gmail.com,319
Cust_1222,shelby.washington@yahoo.com,524-402-6266,Jamestown,Colorado,Bhutan,Male,44,23-10-2024,10-03-2024,270.28,250,2,Silver,PayPal,Other,23-10-2024,Inactive,22-02-2024,Cust_9548,2.9,yahoo.com,524
Cust_1223,nicholas.reed@outlook.com,356-683-2524,Eduardochester,New York,Bouvet Island (Bouvetoya),Female,39,11-07-2024,23-10-2024,1580.01,250,6,Platinum,Credit Card,Single,25-08-2024,Active,11-06-2024,Cust_1223,2.9,outlook.com,356
Cust_1224,adriana.smith@gmail.com,260-739-1865-848,Alexanderfurt,Georgia,Northern Mariana Islands,Male,44,23-10-2024,18-05-2024,2965.32,250,1,Platinum,Credit Card,Single,23-10-2024,Active,11-10-2024,Cust_5370,1.3,gmail.com,260
Cust_1225,robert.ball@gmail.com,349-573-2458-0763,North Tiffanyburgh,New Jersey,Niger,Female,33,23-10-2024,23-10-2024,5844.7,326,6,Gold,Cash,Divorced,27-05-2024,Active,09-08-2024,Cust_6996,2.9,gmail.com,349
Cust_1226,jennifer.hebert@yahoo.com,662-245-8761,Stevenview,Virginia,Burundi,Other,51,23-10-2024,23-10-2024,8417.46,250,1,Platinum,PayPal,Married,04-03-2024,Inactive,10-09-2024,Cust_1226,4.8,yahoo.com,662
Cust_1227,andrea.mitchell@gmail.com,551-652-8244-95054,Allenshire,Tennessee,Finland,Male,47,23-10-2024,23-10-2024,3233.94,250,4,Platinum,PayPal,Other,08-04-2024,Active,09-08-2024,Cust_4023,3.6,gmail.com,551
Cust_1228,douglas.johnson@gmail.com,321-240-3546-7594,Stacyberg,Iowa,Japan,Other,31,23-10-2024,03-02-2024,2187.84,396,6,Silver,Cash,Married,23-10-2024,Inactive,14-10-2024,Cust_1228,2.9,gmail.com,321
Cust_1229,susan.baker@yahoo.com,675-958-0914-035,North Codymouth,Nevada,Saint Barthelemy,Female,64,23-10-2024,01-07-2024,3550.98,221,6,Other,Cash,Divorced,04-05-2024,Active,31-05-2024,Cust_3207,2.9,yahoo.com,675
Cust_1230,anthony.parker@outlook.com,882-271-7319,Jenniferview,Maine,Israel,Female,60,23-06-2024,28-07-2024,9346.75,436,9,Platinum,PayPal,Single,01-09-2024,Inactive,27-02-2024,Cust_1230,2.8,outlook.com,882
Cust_1231,jessica.mcgrath@yahoo.com,808-746-6569,Taylorfurt,Nebraska,Timor-Leste,Other,32,23-10-2024,23-10-2024,3926.61,250,6,Silver,Credit Card,Other,23-10-2024,Inactive,02-09-2024,Cust_1231,1.4,yahoo.com,808
Cust_1232,herbert.gilmore@gmail.com,801-525-9407-44349,South Jenny,Kansas,Mayotte,Female,57,23-10-2024,29-02-2024,981.18,290,6,Silver,Debit Card,Single,23-10-2024,Active,16-05-2024,Cust_8417,2.9,gmail.com,801
Cust_1233,anthony.dixon@gmail.com,722-722-8230,Sawyerfort,South Carolina,Luxembourg,Other,44,23-10-2024,28-07-2024,8431.3,296,6,Gold,Credit Card,Single,23-10-2024,Active,19-01-2024,Cust_1233,3.5,gmail.com,722
Cust_1234,derek.mitchell@yahoo.com,714-282-0576,North Holly,Kansas,Bahamas,Male,37,23-10-2024,18-08-2024,9424.94,371,5,Platinum,PayPal,Divorced,08-02-2024,Active,09-07-2024,Cust_1234,2.9,yahoo.com,714
Cust_1235,janice.reid@gmail.com,287-902-4888,Mcmahonville,Nevada,Egypt,Other,44,23-10-2024,13-09-2024,7022.86,30,1,Platinum,PayPal,Married,23-10-2024,Active,08-05-2024,Cust_1235,2.9,gmail.com,287
Cust_1236,timothy.garza@gmail.com,001-582-284-0225-2744,East Alexandratown,Georgia,Netherlands Antilles,Male,44,24-09-2024,23-10-2024,9367.1,250,9,Gold,Debit Card,Divorced,29-02-2024,Active,20-06-2024,Cust_5028,4.8,gmail.com,001
Cust_1237,donna.clark@gmail.com,273-416-5618,Bryanmouth,Mississippi,Serbia,Male,44,22-08-2024,23-10-2024,6415.99,473,6,Silver,Debit Card,Divorced,04-01-2024,Active,29-06-2024,Cust_290,2.9,gmail.com,273
Cust_1238,jeffrey.franklin@gmail.com,376-301-8203,Port Jamiehaven,Ohio,Israel,Other,39,29-04-2024,23-10-2024,4771.74,250,9,Silver,Credit Card,Single,17-03-2024,Inactive,17-08-2024,Cust_6580,2.9,gmail.com,376
Cust_1239,david.morgan@gmail.com,335-215-9757-8237,West Hannahport,New Hampshire,Belize,Other,44,23-10-2024,06-06-2024,6861.76,390,5,Other,PayPal,Divorced,23-10-2024,Active,09-01-2024,Cust_1239,2.9,gmail.com,335
Cust_1240,carolyn.tucker@yahoo.com,001-777-379-6560-5729,East Sherry,Montana,Guernsey,Other,25,23-10-2024,23-10-2024,7980.99,250,8,Platinum,Cash,Single,23-10-2024,Active,21-02-2024,Cust_2542,2.9,yahoo.com,001
Cust_1241,justin.dunn@yahoo.com,875-866-3762,Geraldland,Rhode Island,Japan,Female,49,23-10-2024,26-03-2024,393.73,250,6,Gold,Debit Card,Married,23-10-2024,Active,09-05-2024,Cust_1241,2.1,yahoo.com,875
Cust_1242,samuel.sanders@gmail.com,963-629-1834,South Williefort,Indiana,Myanmar,Female,57,09-02-2024,23-10-2024,3998.16,29,6,Bronze,PayPal,Married,23-10-2024,Active,29-04-2024,Cust_5085,4.3,gmail.com,963
